name,BR_x,BR_y,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y
1511.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1512.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1513.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1514.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1515.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1516.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1517.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1518.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1519.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1520.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1521.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1522.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1523.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1524.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1525.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1526.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1527.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1528.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1529.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1530.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1531.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1532.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1533.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1534.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1535.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1536.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1537.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1538.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1539.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1540.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1541.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1542.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1543.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1544.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1545.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1546.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1547.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1548.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1549.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1550.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1551.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1552.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1553.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1554.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1555.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1556.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1557.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1558.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1559.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1560.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1561.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1562.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1563.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1564.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1565.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1566.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1567.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1568.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1569.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1570.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1571.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1572.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1573.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1574.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1575.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1576.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1577.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1578.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1579.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1580.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1581.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1582.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1583.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1584.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1585.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1586.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1587.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1588.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1589.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1590.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1591.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1592.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1593.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1594.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1595.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1596.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1597.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1598.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1599.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1600.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1601.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1602.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1603.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1604.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1605.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1606.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1607.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1608.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1609.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1610.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1611.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1612.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1613.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1614.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1615.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1616.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1617.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1618.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1619.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1620.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1621.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1622.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1623.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1624.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1625.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1626.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1627.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1628.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1629.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1630.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1631.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1632.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1633.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1634.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1635.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1636.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1637.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1638.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1639.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1640.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1641.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1642.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1643.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1644.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1645.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1646.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1647.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1648.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1649.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1650.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1651.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1652.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1653.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1654.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1655.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1656.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1657.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1658.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1659.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1660.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1661.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1662.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1663.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1664.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1665.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1666.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1667.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1668.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1669.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1670.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1671.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1672.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1673.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1674.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1675.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1676.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1677.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1678.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1679.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1680.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1681.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1682.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1683.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1684.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1685.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1686.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1687.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1688.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1689.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1690.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1691.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1692.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1693.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1694.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1695.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1696.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1697.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1698.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1699.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1700.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1701.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1702.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1703.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1704.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1705.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1706.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1707.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1708.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1709.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1710.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1711.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1712.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1713.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1714.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1715.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1716.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1717.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1718.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1719.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1720.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1721.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1722.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1723.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1724.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1725.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1726.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1727.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1728.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1729.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1730.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1731.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1732.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1733.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1734.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1735.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1736.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1737.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1738.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1739.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1740.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1741.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1742.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1743.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1744.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1745.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1746.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1747.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1748.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1749.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1750.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1751.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1752.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1753.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1754.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1755.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1756.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1757.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1758.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1759.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1760.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1761.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1762.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1763.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1764.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1765.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1766.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1767.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1768.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1769.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1770.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1771.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1772.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1773.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1774.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1775.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1776.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1777.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1778.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1779.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1780.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1781.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1782.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1783.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1784.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1785.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1786.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1787.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1788.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1789.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1790.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1791.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1792.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1793.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1794.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1795.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1796.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1797.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1798.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1799.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1800.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1801.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1802.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1803.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1804.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1805.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1806.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1807.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1808.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1809.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1810.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1811.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1812.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1813.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1814.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1815.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1816.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1817.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1818.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1819.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1820.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1821.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1822.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1823.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1824.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1825.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1826.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1827.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1828.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1829.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1830.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1831.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1832.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1833.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1834.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1835.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1836.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1837.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1838.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1839.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1840.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1841.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1842.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1843.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1844.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1845.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1846.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1847.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1848.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1849.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1850.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1851.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1852.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1853.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1854.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1855.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1856.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1857.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1858.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1859.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1860.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1861.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1862.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1863.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1864.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1865.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1866.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1867.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
